DocType: Event,Ref Type,Jenis Ref
DocType: Event,Private,Pribadi
DocType: Event,All Day,Semua Hari
DocType: Event,Send an email reminder in the morning,Kirim email pengingat di pagi hari
DocType: Event,Repeat On,Ulangi Pada
DocType: Feedback Request,Reference Communication,Komunikasi Rujukan
DocType: Feedback Request,Is Sent,Terkirim
DocType: Feedback Request,Is Feedback request triggered manually ?,Apakah permintaan Tanggapan dipicu secara manual?
DocType: Feedback Request,Feedback Submitted,Tanggapan Dikirim
DocType: Feedback Request,Feedback Rating,Penilaian Tanggapan
DocType: Feedback Request,Is Manual,Secara Manual
DocType: Feedback Request,Feedback Trigger,Pemicu Tanggapan
DocType: Feedback Trigger,Example,Contoh
DocType: Feedback Trigger,Check Communication,Periksa Komunikasi
DocType: Feedback Trigger,"To add dynamic subject, use jinja tags like

<div><pre><code>{{ doc.name }} Delivered</code></pre></div>","Untuk menambahkan subjek dinamis, gunakan tag jinja seperti <div><pre> <code>{{ doc.name }} Delivered</code> </pre> </div>"
DocType: Feedback Trigger,Condition,Kondisi
DocType: Feedback Trigger,Email Field,Kolom Email
DocType: Feedback Trigger,Send Feedback Request only if there is at least one communication is available for the document.,Kirim Permintaan Tanggapan hanya jika setidaknya ada satu komunikasi yang tersedia untuk dokumen tersebut.
DocType: Feedback Trigger,Email Fieldname,Nama Kolom Email
DocType: Feedback Trigger,Enabled,Diaktifkan
DocType: Feedback Trigger,Optional: The alert will be sent if this expression is true,Opsional: pemberitahuan akan dikirim jika persamaan ini benar
DocType: File,File URL,URL File
DocType: File,Content Hash,Content Hash
DocType: File,Is Home Folder,Home Folder
DocType: File,Folder,Map
DocType: File,Lft,Lft
DocType: File,Attached To Name,Terlampir Untuk Nama
DocType: File,old_parent,old_parent
DocType: File,rgt,rgt
DocType: File,Preview HTML,Preview HTML
DocType: File,Is Attachments Folder,Lampiran Folder
DocType: File,Is Private,Privat
DocType: File,Attached To DocType,Terlampir Ke DocType
DocType: File,Preview,Preview
DocType: File,File Size,Ukuran File
DocType: File,Is Folder,Folder
DocType: File,Thumbnail URL,URL Thumbnail
DocType: File,File Name,Nama File
DocType: Footer Item,"target = ""_blank""","target = ""_blank"""
DocType: Footer Item,Link to the page you want to open. Leave blank if you want to make it a group parent.,Taut ke halaman yang ingin anda buka. Kosongkan jika anda ingin menjadikan induk kelompok.
DocType: Footer Item,Target,Sasaran
DocType: Footer Item,"Select target = ""_blank"" to open in a new page.","Pilih target = ""_blank"" untuk membuka di halaman baru."
DocType: Footer Item,Footer Item,Footer Item
DocType: Footer Item,Company,Perusahaan
DocType: Footer Item,Group Label,Label Kelompok
DocType: Footer Item,Policy,Kebijakan
DocType: Footer Item,URL,URL
DocType: Google Maps,Google Maps,Google Maps
DocType: Google Maps,Client Key,Client Key
DocType: Google Maps,Home Address,Alamat Beranda
DocType: GSuite Settings,Run Script Test,Jalankan Script Test
DocType: GSuite Settings,Authorization Code,Kode Otorisasi
DocType: GSuite Settings,Script Code,Kode Script
DocType: GSuite Settings,Google Apps Script,Skrip Google Apps
DocType: GSuite Settings,Google Credentials,Kredensial Google
DocType: GSuite Settings,Copy and paste this code into and empty Code.gs in your project at script.google.com,Copy dan paste kode ini ke dalam dan kosongkan Code.gs di proyek anda di script.google.com
DocType: GSuite Settings,refresh_token,refresh_token
DocType: GSuite Settings,Script URL,URL skrip
DocType: GSuite Settings,GSuite Settings,Pengaturan GSuite
DocType: GSuite Settings,Client ID,ID klien
DocType: GSuite Settings,Allow GSuite access,Bisa akses GSuite
DocType: GSuite Settings,If you aren't using own publish Google Apps Script webapp you can use the default https://script.google.com/macros/s/AKfycbxIFOx3301xwtF2IFPJ4pUQGqkNF3hBiBebppWkeKn6fKZRQvk/exec ,"Jika anda tidak menggunakan skrip Google Apps sendiri, anda dapat menggunakan https://script.google.com/macros/s/AK/frybxIFOx3301xwtF2IFPJ4pUQGqkNF3hBiBebppWkeKn6fKZRQvk/exec"
DocType: GSuite Settings,Client Secret,Client Secret
DocType: GSuite Settings,Enable,Aktifkan
DocType: GSuite Templates,Destination ID,ID Tujuan
DocType: GSuite Templates,Related DocType,DocType Terkait
DocType: GSuite Templates,GSuite Templates,Template GSuite
DocType: GSuite Templates,Template ID,ID Template
DocType: GSuite Templates,Template Name,Template Nama
DocType: Has Domain,Has Domain,Memiliki Domain
DocType: Has Role,Has Role,Memiliki Peran
DocType: Help Article,Beginner,Pemula
DocType: Help Article,Expert,Ahli
DocType: Help Article,Knowledge Base Contributor,Kontributor Knowledge Base
DocType: Help Article,Likes,Suka
DocType: Help Article,Knowledge Base Editor,Penyunting Knowledge Base
DocType: Help Article,Intermediate,Menengah
DocType: Help Article,Author,Penulis
DocType: Help Article,Help Article,Bantuan Pasal
DocType: Help Article,Category,Kategori
DocType: Help Category,Category Description,Kategori Deskripsi
DocType: Help Category,Help Category,Bantuan Kategori
DocType: Help Category,Help Articles,Bantuan Artikel
DocType: Integration Request,Host,Tuan rumah
DocType: Integration Request,Authorized,resmi
DocType: Integration Request,Completed,Selesai
DocType: Integration Request,Integration Request,integrasi Permintaan
DocType: Integration Request,Reference DocName,Referensi DocName
DocType: Integration Request,Integration Request Service,Integrasi Permintaan Layanan
DocType: Integration Request,Remote,Terpencil
DocType: Integration Request,Integration Type,integrasi Type
DocType: Kanban Board,Kanban Board Name,Nama kanban Dewan
DocType: Kanban Board,Kanban Board,Papan kanban
DocType: Kanban Board,Filters,Penyaring
DocType: Kanban Board Column,purple,ungu
DocType: Kanban Board Column,yellow,kuning
DocType: Kanban Board Column,darkgrey,Abu-abu gelap
DocType: Kanban Board Column,Indicator,Indikator
DocType: Kanban Board Column,orange,Jeruk
DocType: Kanban Board Column,Blue,Biru
DocType: Kanban Board Column,Green,Hijau
DocType: Kanban Board Column,lightblue,biru muda
DocType: Kanban Board Column,Kanban Board Column,Kolom kanban Dewan
DocType: Kanban Board Column,Red,Merah
DocType: Kanban Board Column,Archived,Diarsipkan
DocType: Kanban Board Column,Column Name,Kolom Nama
DocType: Kanban Board Column,Order,Memesan
DocType: Language,Language Code,Kode bahasa
DocType: Language,Language Name,Nama bahasa
DocType: Language,Language,Bahasa
DocType: Language,Based On,Berdasarkan
DocType: LDAP Settings,LDAP Search String,LDAP Cari String
DocType: LDAP Settings,LDAP Username Field,LDAP pengguna Lapangan
DocType: LDAP Settings,LDAP Server Url,LDAP Server Url
DocType: LDAP Settings,Password for Base DN,Sandi untuk Base DN
DocType: LDAP Settings,Base Distinguished Name (DN),Dasar Pembedaan Nama (DN)
DocType: LDAP Settings,LDAP Email Field,Kolom Email LDAP
DocType: LDAP Settings,LDAP First Name Field,LDAP Nama Field Pertama
DocType: LDAP Settings,Organizational Unit,Unit organisasi
DocType: Letter Head,Check this to make this the default letter head in all prints,Periksa ini untuk membuat surat default kepala di semua cetakan
DocType: Letter Head,Printing,Pencetakan
DocType: Letter Head,Letter Head Name,Nama Surat Kepala
DocType: Letter Head,Letter Head in HTML,Surat Kepala di HTML
DocType: Module Def,App Name,Nama App
DocType: Module Def,Module Def,Modul Def
DocType: Module Def,Module Name,Nama Modul
DocType: Newsletter,Email Sent?,Email Terkirim?
DocType: Newsletter,Newsletter,Laporan berkala
DocType: Newsletter,Send Unsubscribe Link,Kirim Unsubscribe Link
DocType: Newsletter,A Lead with this Email Address should exist,Pelanggan Prospek dengan alamat email ini harus ada
DocType: Newsletter,Test Email Address,Uji Alamat Email
DocType: Newsletter,Test,tes
DocType: Newsletter,Receipient,receipient
DocType: Newsletter,Create and Send Newsletters,Membuat dan Kirim Nawala
DocType: Newsletter,Published,Diterbitkan
DocType: Newsletter,Send Attachements,Kirim attachements
DocType: Newsletter Email Group,Newsletter Email Group,Email surat edaran kelompok
DocType: Note,Seen By,Dilihat oleh
DocType: Note,Expire Notification On,Berakhir Pemberitahuan On
DocType: Note,Notify Users On Every Login,Beritahu Pengguna Pada Setiap Login
DocType: Note,"If enabled, users will be notified every time they login. If not enabled, users will only be notified once.","Jika diaktifkan, pengguna akan diberitahu setiap kali mereka login. Jika tidak diaktifkan, pengguna hanya akan diberitahu satu kali."
DocType: Note,"Help: To link to another record in the system, use ""#Form/Note/[Note Name]"" as the Link URL. (don't use ""http://"")","Bantuan: Untuk link ke catatan lain dalam sistem, gunakan ""# Form / Note / [Catatan Nama]"" sebagai link URL. (Tidak menggunakan ""http://"")"
DocType: Note,Seen By Table,Dilihat Dengan Table
DocType: Note,Note,Catatan
DocType: Note,Notify users with a popup when they log in,Memberitahu pengguna dengan popup ketika mereka login
DocType: Note,Content,Isi Halaman
DocType: Note Seen By,Note Seen By,Catatan Dilihat Oleh
DocType: OAuth Authorization Code,Scopes,Scopes
DocType: OAuth Authorization Code,Invalid,Invalid
DocType: OAuth Authorization Code,Redirect URI Bound To Auth Code,Redirect URI Bound Ke Auth Code
DocType: OAuth Authorization Code,Valid,Valid
DocType: OAuth Authorization Code,OAuth Authorization Code,Kode Otorisasi OAuth
DocType: OAuth Authorization Code,Expiration time,Waktu kadaluarsa
DocType: OAuth Authorization Code,Validity,Validity
DocType: OAuth Bearer Token,Refresh Token,Refresh Token
DocType: OAuth Bearer Token,OAuth Bearer Token,OAuth Pembawa Token
DocType: OAuth Bearer Token,Access Token,Akses Token
DocType: OAuth Bearer Token,Revoked,dicabut
DocType: OAuth Bearer Token,Expires In,Kadaluarsa dalam
DocType: OAuth Client,Token,Token
DocType: OAuth Client,Grant Type,hibah Jenis
DocType: OAuth Client,Redirect URIs,redirect URI
DocType: OAuth Client,"If checked, users will not see the Confirm Access dialog.","Jika dicentang, pengguna tidak akan melihat dialog Confirm Access."
DocType: OAuth Client,A list of resources which the Client App will have access to after the user allows it.<br> e.g. project,Sebuah daftar sumber daya yang App Klien akan memiliki akses ke setelah pengguna memungkinkan. <br> misalnya proyek
DocType: OAuth Client,App Client Secret,Aplikasi Client Rahasia
DocType: OAuth Client,Default Redirect URI,Bawaan Redirect URI
DocType: OAuth Client,App Client ID,Aplikasi Client ID
DocType: OAuth Client,Implicit,Implisit
DocType: OAuth Client,"URIs for receiving authorization code once the user allows access, as well as failure responses. Typically a REST endpoint exposed by the Client App.
<br>e.g. http://hostname//api/method/frappe.www.login.login_via_facebook","URI untuk menerima kode otorisasi sekali pengguna memungkinkan akses, serta tanggapan kegagalan. Biasanya titik akhir SISA terpapar oleh Klien App. <br> misalnya http: //hostname//api/method/frappe.www.login.login_via_facebook"
DocType: OAuth Client,OAuth Client,OAuth Klien
DocType: OAuth Client,Response Type,Response Type
DocType: OAuth Client, Advanced Settings,Pengaturan Lanjutan
DocType: OAuth Client,Skip Authorization,Lewati Otorisasi
DocType: OAuth Provider Settings,OAuth Provider Settings,Pengaturan OAuth Provider
DocType: OAuth Provider Settings,Force,Memaksa
DocType: OAuth Provider Settings,Auto,Otomatis
DocType: Page,Page HTML,Halaman HTML
DocType: Page,Icon,Icon
DocType: Page,Standard,Standar
DocType: Page,Roles,Peran
DocType: Page,Page Name,Nama Halaman
DocType: Page,Yes,Ya
DocType: Page,System Page,Halaman Sistem
DocType: Page,No,Tidak
DocType: Patch Log,Patch Log,Patch Log
DocType: Patch Log,List of patches executed,Daftar patch dieksekusi
DocType: Patch Log,Patch,Tambalan
DocType: Payment Gateway,Gateway,Gerbang
DocType: Payment Gateway,Payment Gateway,Gerbang pembayaran
DocType: PayPal Settings,Check this if you are testing your payment using the Sandbox API,Periksa ini jika anda menguji pembayaran menggunakan API Sandbox
DocType: PayPal Settings,Redirect To,redirect Untuk
DocType: PayPal Settings,API Password,API Sandi
DocType: PayPal Settings,Mention transaction completion page URL,Menyebutkan transaksi halaman selesai URL
DocType: PayPal Settings,PayPal Settings,Pengaturan PayPal
DocType: PayPal Settings,Use Sandbox,Gunakan Sandbox
DocType: PayPal Settings,API Username,API Nama
DocType: Portal Menu Item,Portal Menu Item,Portal Menu Item
DocType: Portal Settings,Standard Sidebar Menu,Standard Sidebar menu
DocType: Portal Settings,Portal Settings,Pengaturan Portal
DocType: Portal Settings,Portal Menu,Portal menu
DocType: Portal Settings,Custom Sidebar Menu,Kustom Sidebar menu
DocType: Portal Settings,Default Role at Time of Signup,Peran bawaan di Waktu Pendaftaran
DocType: Portal Settings,Hide Standard Menu,Sembunyikan Menu Standar
DocType: Portal Settings,Custom Menu Items,Kustom Menu Produk
DocType: Print Format,Print Format Builder,Cetak Format Builder
DocType: Print Format,Helvetica,Helvetica
DocType: Print Format,Verdana,Verdana
DocType: Print Format,Server,Server
DocType: Print Format,Style Settings,Pengaturan Style
DocType: Print Format,Format Data,Format data
DocType: Print Format,Custom Format,Kustom Format
DocType: Print Format,Print Format Type,Print Format Type
DocType: Print Format,Align Labels to the Right,Align Labels ke kanan
DocType: Print Format,Custom HTML Help,Custom HTML Bantuan
DocType: Print Format,Custom CSS,Kustom CSS
DocType: Print Format,Monospace,Monospace
DocType: Print Format,Show Section Headings,Tampilkan Bagian Heading
DocType: Print Format,Js,Js
DocType: Print Format,Show Line Breaks after Sections,Tampilkan Pembatas Baris setelah Bagian
DocType: Print Format,Print Format Help,Print Format Bantuan
DocType: Print Format,Arial,Arial
DocType: Print Settings,"Always add ""Draft"" Heading for printing draft documents","Selalu menambahkan ""Draft"" Menuju rancangan pencetakan dokumen"
DocType: Print Settings,Send document web view link in email,Mengirim tautan tampilan web dokumen dalam email
DocType: Print Settings,Font Size,Font Size
DocType: Print Settings,Allow Print for Draft,Memungkinkan Print untuk Draft
DocType: Print Settings,In points. Default is 9.,Dalam poin. Default-nya adalah 9.
DocType: Print Settings,Repeat Header and Footer in PDF,Ulangi Header dan Footer di PDF
DocType: Print Settings,PDF Page Size,PDF Page Size
DocType: Print Settings,Fonts,Font
DocType: Print Settings,Letter,Surat
DocType: Print Settings,A4,A4
DocType: Print Settings,Print taxes with zero amount,Cetak pajak dengan jumlah nol
DocType: Print Settings,Print Style Preview,Print Style Preview
DocType: Print Settings,Compact Item Print,Kompak Barang Cetak
DocType: Print Settings,Allow page break inside tables,Boleh ada pembatas halaman dalam tabel
DocType: Print Settings,Allow Print for Cancelled,Memungkinkan Print untuk Dibatalkan
DocType: Print Settings,Page Settings,Pengaturan halaman
DocType: Print Settings,PDF Settings,Pengaturan PDF
DocType: Print Settings,Send Print as PDF,Kirim Cetak sebagai PDF
DocType: Print Settings,Print with letterhead,Mencetak dengan kop surat
DocType: Print Settings,Send Email Print Attachments as PDF (Recommended),Kirim Email Cetak Lampiran sebagai PDF (Disarankan)
DocType: Print Settings,Print Style,Gaya Cetak
DocType: Print Style,CSS,CSS
DocType: Print Style,Print Style Name,Nama Gaya Cetak
DocType: Property Setter,Field Name,Nama Field
DocType: Property Setter,ID (name) of the entity whose property is to be set,ID (nama) entitas yang propertinya akan diatur
DocType: Property Setter,Property Setter overrides a standard DocType or Field property,Setter Properti menimpa sebuah DocType standar atau properti Bidang
DocType: Property Setter,Property Setter,Pengatur Properti
DocType: Property Setter,DocType or Field,DocType atau Bidang
DocType: Property Setter,Property Type,Jenis Properti
DocType: Property Setter,New value to be set,Nilai baru yang akan ditetapkan
DocType: Property Setter,Property,Properti
DocType: Property Setter,Set Value,Tetapkan Nilai
DocType: Razorpay Settings,Razorpay Settings,Pengaturan Razorpay
DocType: Razorpay Settings,API Key,API Key
DocType: Razorpay Settings,API Secret,API Secret
DocType: Report,Report Manager,Manajer Laporan
DocType: Report,JavaScript Format: frappe.query_reports['REPORTNAME'] = {},JavaScript Format: frappe.query_reports ['REPORTNAME'] = {}
DocType: Report,JSON,JSON
DocType: Report,Javascript,Javascript
DocType: Report,Query,Query
DocType: Report,Script Report,Script Laporan
DocType: Report,Disabled,Dinonaktifkan
DocType: Report,Is Standard,Standard
DocType: Report,Query Report,"Laporan ""Query"""
DocType: Report,Add Total Row,Tambahkan 'Baris Total'
DocType: Report,Report Builder,Pembuat Laporan
DocType: Report,Report Type,Jenis Laporan
DocType: Report,Letter Head,Kop Surat
DocType: Report,Ref DocType,DocType Ref
DocType: Report,Report Name,Nama Laporan
DocType: Role,Desk Access,Akses Desk
DocType: Role,"If disabled, this role will be removed from all users.","Jika dinonaktifkan, peran ini akan dihapus dari semua pengguna."
DocType: Role,Two Factor Authentication,Dua faktor otentikasi
DocType: Role,Role Name,Nama Peran
DocType: Role Permission for Page and Report,Roles HTML,Peran HTML
DocType: Role Permission for Page and Report,Allow Roles,memungkinkan Peran
DocType: Role Permission for Page and Report,Set Role For,Set Peran Untuk
DocType: Role Permission for Page and Report,Role Permission for Page and Report,Otorisasi Halaman dan Laporan
DocType: Role Profile,Roles Assigned,Peran Ditugaskan
DocType: Role Profile,Role Profile,Profil Peran
DocType: S3 Backup Settings,Secret Access Key,Kunci akses rahasia
DocType: S3 Backup Settings,Bucket,Ember
DocType: S3 Backup Settings,Enable Automatic Backup,Aktifkan Backup Otomatis
DocType: S3 Backup Settings,S3 Backup Settings,S3 Backup Settings
DocType: S3 Backup Settings,None,Tidak ada
DocType: S3 Backup Settings,Access Key ID,ID Kunci Akses
DocType: S3 Backup Settings,Backup Limit,Batas Cadangan
DocType: Salutation,Administrator,Administrator
DocType: SMS Parameter,Parameter,Parameter
DocType: SMS Parameter,Header,Header
DocType: SMS Parameter,SMS Parameter,Parameter SMS
DocType: SMS Settings,Enter url parameter for message,Entrikan parameter url untuk pesan
DocType: SMS Settings,Receiver Parameter,Parameter Penerima
DocType: SMS Settings,Message Parameter,Parameter pesan
DocType: SMS Settings,"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)","Entrikan parameter url statis di sini (Misalnya pengirim = ERPNext, username = ERPNext, password = 1234 dll)"
DocType: SMS Settings,SMS Gateway URL,SMS Gateway URL
DocType: SMS Settings,SMS Settings,Pengaturan SMS
DocType: SMS Settings,Enter url parameter for receiver nos,Entrikan parameter url untuk penerima nos
DocType: SMS Settings,Eg. smsgateway.com/api/send_sms.cgi,Misalnya. smsgateway.com / api / send_sms.cgi
DocType: SMS Settings,Use POST,Gunakan POST
DocType: SMS Settings,Static Parameters,Parameter Statis
DocType: Social Login Keys,GitHub,GitHub
DocType: Social Login Keys,Facebook,Facebook
DocType: Social Login Keys,Facebook Client Secret,Facebook Client Rahasia
DocType: Social Login Keys,Google Client Secret,Google Client Rahasia
DocType: Social Login Keys,Google Client ID,ID Google Client
DocType: Social Login Keys,Facebook Client ID,Facebook Client ID
DocType: Social Login Keys,Google,Google
DocType: Social Login Keys,Frappe Server URL,URL Frappe Server
DocType: Social Login Keys,Frappe Client Secret,Frappe Client Rahasia
DocType: Social Login Keys,Social Login Keys,Sosial Login Keys
DocType: Social Login Keys,Frappe Client ID,Frappe Client ID
DocType: Social Login Keys,GitHub Client ID,GitHub ID Client
DocType: Social Login Keys,GitHub Client Secret,GitHub Client Rahasia
DocType: Standard Reply,Owner,Pemilik
DocType: Standard Reply,Standard Reply,Standard Reply
DocType: Standard Reply,Standard Reply Help,Standard Balas Bantuan
DocType: Stripe Settings,Publishable Key,Kunci Publishable
DocType: Stripe Settings,Secret Key,Kunci rahasia
DocType: Stripe Settings,Stripe Settings,Pengaturan Stripe
DocType: System Settings,Note: Multiple sessions will be allowed in case of mobile device,Catatan: Beberapa sesi akan diizinkan dalam kasus perangkat mobile
DocType: System Settings,"If enabled, the password strength will be enforced based on the Minimum Password Score value. A value of 2 being medium strong and 4 being very strong.","Jika diaktifkan, kekuatan Password akan diberlakukan berdasarkan nilai Skor Minimum Kata Sandi. Nilai 2 menjadi medium kuat dan 4 sangat kuat."
DocType: System Settings,Time in seconds to retain QR code image on server. Min:<strong>240</strong>,Waktu dalam hitungan detik untuk mempertahankan gambar QR code di server. Min: <strong>240</strong>
DocType: System Settings,"If not set, the currency precision will depend on number format","Jika tidak diset, presisi mata uang akan tergantung pada format angka"
DocType: System Settings,Run scheduled jobs only if checked,Menjalankan pekerjaan dijadwalkan hanya jika diperiksa
DocType: System Settings,Enable Two Factor Auth,Aktifkan Dua Faktor Auth
DocType: System Settings,Currency Precision,Presisi mata uang
DocType: System Settings,mm/dd/yyyy,hh / bb / tttt
DocType: System Settings,Disable Standard Email Footer,Nonaktifkan standard catatan kaki pada Email
DocType: System Settings,Minimum Password Score,Skor Kata Kunci Minimum
DocType: System Settings,Your organization name and address for the email footer.,Nama dan alamat organisasi anda untuk footer email.
DocType: System Settings,Two Factor Authentication method,Metode Two Factor Authentication
DocType: System Settings,Enable Password Policy,Aktifkan Kebijakan Kata Sandi
DocType: System Settings,OTP Issuer Name,Nama Emiten OTP
DocType: System Settings,Float Precision,Mengapung Presisi
DocType: System Settings,yyyy-mm-dd,yyyy-mm-dd
DocType: System Settings,Date and Number Format,Tanggal dan Nomor Format
DocType: System Settings,"If Apply Strict User Permission is checked and User Permission is defined for a DocType for a User, then all the documents where value of the link is blank, will not be shown to that User","Jika Menerapkan Izin Pengguna yang Ketik dicentang dan Izin Pengguna ditetapkan untuk DocType untuk Pengguna, maka semua dokumen yang nilai linknya kosong, tidak akan ditampilkan ke User tersebut."
DocType: System Settings,Security,Keamanan
DocType: System Settings,dd/mm/yyyy,hh / bb / tttt
DocType: System Settings,Backups,Cadangan
DocType: System Settings,Number of Backups,Jumlah Cadangan
DocType: System Settings,Session Expiry Mobile,Sesi kadaluarsa Ponsel
DocType: System Settings,"If Apply User Permissions is checked for Report DocType but no User Permissions are defined for Report for a User, then all Reports are shown to that User","Jika Menerapkan Izin Pengguna diperiksa untuk DocType Laporan namun tidak ada Izin Pengguna yang ditetapkan untuk Laporan untuk Pengguna, maka semua Laporan akan ditampilkan kepada Pengguna tersebut."
DocType: System Settings,Setup Complete,Pengaturan Selesai
DocType: System Settings,Enable Scheduled Jobs,Aktifkan Jobs Terjadwal
DocType: System Settings,Ignore User Permissions If Missing,Abaikan Izin Pengguna Jika Hilang
DocType: System Settings,Allow Login using Mobile Number,Bisa Login menggunakan Nomor Handphone
DocType: System Settings,Allow only one session per user,Hanya mengizinkan satu sesi per pengguna
DocType: System Settings,OTP App,Apl OTP
DocType: System Settings,Show Full Error and Allow Reporting of Issues to the Developer,Tampilkan Error lengkap dan kirim Laporan Masalah ke Pengembang
DocType: System Settings,In Hours,Pada Jam
DocType: System Settings,Is First Startup,Penggunaan Pertama
DocType: System Settings,Email Footer Address,Alamat Footer Email
DocType: System Settings,Date Format,Format Tanggal
DocType: System Settings,Session Expiry in Hours e.g. 06:00,Sesi kadaluarsa di Jam misalnya 06:00
DocType: System Settings,dd-mm-yyyy,dd-mm-yyyy
DocType: System Settings,Older backups will be automatically deleted,Cadangan yang lebih tua akan dihapus secara otomatis
DocType: System Settings,Expiry time of QR Code Image Page,Waktu kadaluwarsa QR Code Image Page
DocType: System Settings,Background Workers,Pekerja latar
DocType: System Settings,System Settings,Pengaturan Sistem
DocType: System Settings,Choose authentication method to be used by all users,Pilih metode otentikasi yang akan digunakan oleh semua pengguna
DocType: System Settings,Scheduler Last Event,Scheduler Acara terakhir
DocType: System Settings,Hide footer in auto email reports,Sembunyikan footer di laporan email otomatis
DocType: System Settings,Session Expiry,Sesi kadaluarsa
DocType: System Settings,Apply Strict User Permissions,Terapkan Izin Pengguna yang Ketat
DocType: System Settings,Time Zone,"Zona Waktu: GMT +2; CET +1, dan EST (AS-Timur) +7"
DocType: System Settings,User can login using Email id or User Name,Pengguna bisa login menggunakan ID Email atau User Name
DocType: System Settings,dd.mm.yyyy,dd.mm.yyyy
DocType: System Settings,Allow Login using User Name,Bisa Login menggunakan User Name
DocType: System Settings,User can login using Email id or Mobile number,Pengguna dapat login menggunakan id email atau nomor ponsel
DocType: System Settings,Number Format,Nomor Format
DocType: System Settings,Bypass Two Factor Auth for users who login from restricted IP Address,Bypass Two Factor Auth untuk pengguna yang masuk dari IP Address terbatas
DocType: System Settings,mm-dd-yyyy,mm-dd-yyyy
DocType: Tag Category,Doctypes,Doctypes
DocType: Tag Category,Tag Category,tag Kategori
DocType: Tag Category,Category Name,Kategori Nama
DocType: Tag Doc Category,Doctype to Assign Tags,DocType untuk Menetapkan Tags
DocType: Tag Doc Category,Tag Doc Category,Tag Doc Kategori
DocType: Test Runner,Test Runner,Uji Runner
DocType: Test Runner,Output,Keluaran
DocType: Test Runner,Module Path,Jalur Modul
DocType: ToDo,High,Tinggi
DocType: ToDo,Assigned By Full Name,Ditugaskan Dengan Nama Lengkap
DocType: ToDo,Due Date,Tgl. Jatuh Tempo
DocType: ToDo,Medium,Sedang
DocType: ToDo,Sender,Pengirim
DocType: ToDo,Allocated To,Dialokasikan Untuk
DocType: ToDo,ToDo,To Do
DocType: ToDo,Priority,Prioritas
DocType: ToDo,Low,Rendah
DocType: ToDo,Assigned By,Ditugaskan Oleh
DocType: ToDo,Reference Type,Referensi Type
DocType: Top Bar Item,Parent Label,Induk Label
DocType: Top Bar Item,For top bar,Untuk top bar
DocType: Top Bar Item,"If you set this, this Item will come in a drop-down under the selected parent.","Jika anda mengatur ini, item ini akan datang dalam drop-down di bawah induk yang dipilih."
DocType: Top Bar Item,Top Bar Item,Top Bar Barang
DocType: Top Bar Item,Right,Benar
DocType: Translation,Translation,Terjemahan
DocType: Translation,Translated Text,diterjemahkan Teks
DocType: Translation,Source Text,sumber Teks
DocType: Translation,"If your data is in HTML, please copy paste the exact HTML code with the tags.","Jika data anda di HTML, silahkan copy paste kode HTML yang tepat dengan tag."
DocType: Unhandled Email,Reason,Alasan
DocType: Unhandled Email,Unhandled Email,Email Tak Tertangani
DocType: Unhandled Email,Raw Email,Raw Email
DocType: Unhandled Email,Message-id,Pesan-id
DocType: User,Facebook Username,Username
DocType: User,User Emails,Email Pengguna
DocType: User,Username,Nama pengguna
DocType: User,Get your globally recognized avatar from Gravatar.com,Dapatkan avatar anda diakui secara global dari Gravatar.com
DocType: User,Tile,Ubin
DocType: User,Restrict IP,Membatasi IP
DocType: User,"If the user has any role checked,then the user becomes a ""System User"". ""System User"" has access to the desktop","Jika pengguna memiliki peran diperiksa, maka pengguna menjadi ""System User"". ""System User"" memiliki akses ke desktop"
DocType: User,Fill Screen,Isi Layar
DocType: User,Reset Password Key,Reset Password Key
DocType: User,Send Welcome Email,Kirim Email Selamat Datang
DocType: User,Stores the JSON of last known versions of various installed apps. It is used to show release notes.,Toko JSON dari versi terakhir yang diketahui dari berbagai aplikasi yang diinstal. Hal ini digunakan untuk menunjukkan catatan rilis.
DocType: User,Last Login,Terakhir Login
DocType: User,Last IP,IP Terakhir
DocType: User,Modules HTML,Modul HTML
DocType: User,Google User ID,Google User ID
DocType: User,Represents a User in the system.,Merupakan Pengguna dalam sistem.
DocType: User,Modules Access,Modul Access
DocType: User,Last Active,Terakhir Aktif
DocType: User,Simultaneous Sessions,Sesi simultan
DocType: User,Send Password Update Notification,Kirim Sandi Perbarui Pemberitahuan
DocType: User,Facebook User ID,Facebook Pengguna ID
DocType: User,Middle Name (Optional),Nama Tengah (Opsional)
DocType: User,System User,Sistem Pengguna
DocType: User,Block Modules,Blok Modul
DocType: User,Email Signature,Email Signature
DocType: User,Set New Password,Set Password Baru
DocType: User,Github User ID,Github Pengguna ID
DocType: User,Login After,Login Setelah
DocType: User,Defaults,Standar
DocType: User,Birth Date,Tanggal Lahir
DocType: User,Frappe User ID,Frappe User ID
DocType: User,Bio,Bio
DocType: User,Logout from all devices while changing Password,Keluar dari semua perangkat saat mengganti Sandi
DocType: User,Website User,Situs Web User
DocType: User,Login Before,Login Sebelum
DocType: User,Location,Lokasi
DocType: User,Send Me A Copy of Outgoing Emails,Kirimkan Saya Salinan Email yang Keluar
DocType: User,User Defaults,Default Pengguna
